User_ID,Duration,Heart_Rate,Body_Temp
1,32,80,38.2
3,36,79,39.1
2,45,88,38.7
1,35,74,39.8
2,7,95,38.2
1,36,88,38.5
2,25,98,39.6
3,44,96,40.8
4,25,85,38.7
5,32,88,38.4
1,31,117,39.4
4,10,80,38.7
1,34,92,39.1
5,18,113,39.2
5,37,114,39.6
3,32,86,38.2
1,5,109,40.9
1,44,104,40.1
3,24,84,38.1
1,37,103,40.3
1,20,82,39
2,32,82,40.2
3,14,96,39.2
3,36,117,38.3
4,35,98,40.8
3,35,80,39.1
4,37,104,38.9
4,26,77,40.4
4,41,115,38
2,23,79,38.3
3,31,96,40.5
3,2,78,39.9
4,17,107,39
2,28,97,38.3
3,40,79,39.1
2,44,80,40.9
1,31,117,39.8
5,10,99,39.5
1,25,94,38.5
1,42,111,39.1
3,45,99,38.3
4,36,81,40
4,29,102,38.8
4,40,97,39
1,9,76,39
3,10,99,39.7
3,20,73,38.1
1,15,120,38.2
5,12,95,38.3
5,15,88,38.9
2,15,92,39.6
1,32,101,40.8
2,10,83,38.3
2,28,101,38
4,20,83,39
4,18,84,40.5
4,12,107,39.1
2,37,75,39.6
5,40,108,39.3
5,45,106,38.3
2,22,103,39.5
2,44,106,40.2
1,34,101,39.3
1,5,116,38.9
1,45,120,39.8
5,42,112,39.5
4,9,109,38.5
1,29,106,39
4,43,106,38.6
2,36,88,38.4
1,25,104,39.9
4,14,108,40.5
2,27,107,39.5
5,19,73,39.3
1,41,95,39.4
3,1,82,39.2
3,33,104,38.4
5,43,119,38.4
3,14,101,40.4
3,26,107,39.9
4,6,107,39.3
2,26,113,39.6
5,37,79,40.4
4,24,78,39.7
2,38,118,39.1
5,25,105,38.2
2,34,93,40.1
3,14,87,38
1,30,115,40.9
2,45,98,40.2
3,22,97,40.5
1,40,88,38.5
3,2,82,39.3
4,29,90,40.6
4,2,100,38.1
4,38,95,39.6
5,35,116,40
5,29,119,38.1
1,11,88,39.3
5,19,105,40
3,1,112,38.6
4,44,105,38.5
3,9,73,40.7
5,16,115,40.4
1,14,104,39.4
3,11,87,38.1
2,4,81,40.5
1,9,85,40.2
3,7,86,40.4
1,31,77,38.2
3,37,83,39.4
5,24,75,39.3
5,30,107,39.1
5,22,112,38.6
4,17,74,40.2
2,10,103,38.5
3,32,109,39.4
2,36,91,39.8
4,14,93,38.4
4,11,100,39.2
3,29,99,40.7
5,32,94,39.7
2,30,99,39.6
3,3,111,38.3
2,22,98,40
4,30,103,38.8
2,8,81,39.4
1,11,79,40.5
2,26,81,38.9
1,9,84,40.3
4,41,106,41
1,41,104,38.9
2,2,117,38.6
4,44,94,38.6
2,44,99,38.2
2,12,80,40.2
2,25,90,38.8
2,41,91,39.5
1,37,111,38.8
3,1,79,40.9
4,13,120,40.5
5,24,83,39.7
4,21,85,39.1
1,38,88,38.5
1,28,112,39.3
2,40,76,38.8
1,1,84,38.7
1,23,101,39.3
3,16,87,39.4
1,38,99,38.8
4,36,100,38.9
3,9,119,38.5
1,10,92,40.4
1,19,91,38.1
1,21,74,40.7
5,5,103,38.3
5,19,108,39.4
3,16,91,39.9
4,6,94,39.8
5,24,99,38.1
1,22,78,40.8
2,20,75,40
3,13,120,39.2
1,29,78,40.3
2,34,79,38.8
5,12,80,39.6
4,26,114,39
4,37,118,38.7
4,35,91,40.6
1,21,104,38.2
5,4,106,40.5
1,29,90,39.7
3,15,78,40
3,22,79,39.4
1,24,94,39.4
2,8,87,39.7
2,37,92,40.5
1,4,100,38.4
1,26,113,39.2
3,11,103,39.4
4,36,114,38.1
2,38,110,39.7
3,25,111,39.1
1,9,77,40
5,35,100,38.3
4,14,111,40.6
2,28,84,40.2
3,17,101,39.2
5,19,112,38.9
5,23,112,39.5
1,31,106,38.5
5,45,99,40.2
4,15,100,39.1
5,38,102,38.5
1,43,93,38.5
2,31,94,40.4
5,43,99,40.3
2,37,76,38.4
2,32,117,39.3
3,39,96,39.9
3,32,87,39.7
2,32,87,40.2
4,32,96,38.5
5,28,81,39.5
1,1,74,39.1
2,29,87,39.6
3,5,119,40.1
4,5,89,38.8
5,4,92,38.9
1,20,113,39.4
3,33,119,39.3
2,8,110,38.4
1,37,90,38.4
3,4,80,40.2
3,14,101,40.9
3,22,90,38.8
3,10,96,39.9
4,1,92,38.2
3,45,94,38.8
4,8,97,38.1
5,4,92,39.5
3,13,89,38.4
5,4,96,38.2
5,45,73,40.1
2,25,87,38.9
3,1,107,38.2
5,41,84,40.9
5,28,87,38.1
1,40,94,40.8
2,1,102,40.1
2,24,84,39.6
1,5,120,39.7
1,11,108,38.4
5,19,103,40.3
1,26,86,39.1
2,38,119,38.4
5,16,116,38.9
3,6,116,38.3
2,5,106,38.5
3,19,101,40.9
1,30,87,39.1
3,22,86,40
4,27,79,40.8
2,14,116,40.6
4,40,118,38.6
1,29,83,38.9
1,33,80,39.1
5,36,91,39.5
4,35,92,40.3
5,38,117,38.9
5,23,80,38.9
3,32,118,38.6
4,28,79,38.7
4,23,88,38.4
3,15,84,40.8
1,6,103,40
2,1,74,39.8
3,4,105,38.4
2,17,93,38.8
5,37,99,40.7
3,36,76,40.3
4,1,111,38.4
1,11,98,38.9
4,32,105,39.3
5,12,80,38.6
5,41,106,38.2
3,8,103,38.3
2,6,106,39.5
3,19,96,38.4
2,28,86,40.5
4,29,119,39.3
2,26,111,39
3,5,113,40.8
4,12,105,39.9
3,44,84,40.8
2,1,102,38.1
4,16,97,39
1,7,113,40.3
4,19,109,39.2
3,7,120,38.3
1,45,76,40.5
2,26,114,38.4
5,8,118,39.2
1,20,107,40.5
1,7,78,39.9
5,43,87,39.1
4,36,92,38.8
2,32,90,39.7
5,5,120,39.4
2,2,73,38.1
2,13,120,38.7
1,5,110,40.5
3,25,109,39.4
5,41,85,40.8
1,40,95,38.4
2,8,112,39.5
1,29,80,38.2
3,21,108,38.5
3,5,98,38.7
5,10,104,39.4
3,10,117,38.9
3,14,85,40.1
1,20,106,39.6
3,11,103,38.6
2,37,84,38.2
2,41,100,38.5
3,45,100,40.1
3,21,107,39.6
1,35,87,39.4
2,20,77,38
5,13,74,39.4
5,37,111,39.5
1,39,82,40.1
1,2,93,38
2,42,118,39.5
5,45,81,40.4
1,28,82,39.7
1,21,112,38.5
1,10,120,40.8
2,11,105,39.3
3,27,98,39.6
3,5,107,39.1
3,3,115,40.8
5,10,108,38.3
2,20,93,40.5
4,19,99,39.3
5,10,117,40.7
3,21,76,40.5
3,8,117,38.7
5,20,114,40.5
3,35,76,40.2
2,32,107,39.2
3,34,107,40.8
5,41,82,38.4
4,37,117,40.1
5,29,94,38.7
5,4,100,40.5
2,7,78,39.4
4,34,85,39.3
2,9,89,40.4
5,4,99,38.3
3,42,82,40.8
2,42,98,40.9
3,3,89,39.9
5,11,85,39.1
5,1,113,39.2
3,24,110,38.6
2,22,103,40.1
4,20,100,38.2
1,21,98,39.6
5,22,109,38.8
3,12,82,38.2
2,30,106,39
1,5,73,38.5
3,5,103,38.8
3,16,114,39.7
2,12,99,39.9
2,41,73,38.2
4,39,112,38.6
3,40,117,38.8
3,15,78,39.5
2,16,83,40.8
3,22,105,38.7
3,35,96,40.6
4,34,75,38
3,27,98,40.1
2,36,108,38.9
5,38,90,39.8
5,22,74,39.8
2,42,109,40.7
5,3,78,39.6
2,28,112,40
1,21,74,40.4
3,12,115,39.5
3,31,108,39.5
2,7,111,39.2
4,9,84,40.4
3,6,93,40.6
2,20,107,39.5
2,5,84,40.4
5,4,117,38.8
3,14,112,39.8
2,2,77,38
5,39,104,39.9
5,33,88,40.7
2,16,87,40
2,42,87,38.7
5,35,120,38.3
4,45,94,39.4
3,31,95,38.7
2,24,117,39.4
3,17,76,39.3
4,15,113,38.5
5,24,102,39.6
4,31,78,40.4
2,38,74,39
4,29,114,39.9
3,36,84,39.3
2,22,95,39.5
4,34,77,40.6
5,3,81,39.5
5,9,106,40.5
1,2,81,38.8
4,17,75,40.6
1,24,93,38.9
3,36,79,39.3
2,41,116,38.9
1,5,90,40.9
1,23,86,38.1
2,2,111,40.5
5,36,96,40.4
5,11,99,39.8
1,43,79,39.9
5,33,95,38.5
2,1,103,40.9
5,8,102,38.7
5,36,120,39.7
2,28,98,40.3
3,16,111,38.6
2,7,73,40.3
3,24,83,40.8
5,45,86,40.1
5,18,98,40.1
4,17,104,38.9
3,12,87,39.5
2,43,93,39.6
3,33,102,39.9
2,32,114,39.8
1,36,73,38.6
1,18,116,40.4
2,31,91,39.3
1,9,98,38.6
1,2,99,40.9
4,16,99,40.2
2,7,85,39.3
3,29,98,40.1
1,27,100,38.2
4,4,107,40.3
1,16,76,38.6
1,41,79,40
2,2,120,39.1
2,19,109,38.9
3,33,99,40.7
4,10,87,40
1,22,102,38.3
2,7,79,38.5
4,41,117,40
1,37,110,40.5
4,31,113,38.7
3,18,97,38.5
2,6,94,39.4
3,24,90,40.3
1,41,98,38.7
2,31,93,39.1
3,43,91,40.3
4,35,115,40.4
2,39,75,40.5
5,1,93,39.6
3,25,117,39.2
3,16,107,39.1
1,34,83,39.9
3,39,111,39.4
4,36,79,38.4
2,40,108,40.5
2,28,87,38.3
4,45,79,39.1
2,5,94,38.8
1,3,100,39.8
4,32,88,40.8
1,36,75,40.1
2,44,112,39.4
1,24,104,38.4
2,30,100,40.5
5,31,96,39.1
3,10,89,38.3
4,29,109,40.2
3,42,118,38.8
2,31,76,40.3
3,25,77,38.2
5,17,99,39
5,32,94,39.3
5,24,86,39.9
5,12,113,38.2
5,18,99,39.6
3,33,83,40.4
3,23,81,39.1
3,22,85,40.7
4,8,108,39.1
3,24,86,38.5
2,44,100,39.8
2,2,85,38.4
5,31,74,40.9
5,5,117,40
2,42,111,39.4
4,43,104,39.1
5,19,104,39.7
5,10,104,38.3
1,35,90,40.7
3,20,75,39
2,24,82,40.8
3,22,112,38.7
2,7,79,38.7
2,3,102,38.5
3,35,120,38.5
3,28,93,40.7
4,5,111,39.6
5,30,113,39.3
5,29,93,38.7
4,8,80,38.1
1,26,114,40.9
1,7,94,39.6
5,4,120,40.3
2,23,85,39.2
5,32,113,40
1,13,93,40.8
2,14,106,39.7
5,36,85,40.7
1,24,105,41
3,2,100,39.3
5,33,78,39.9
2,38,77,38.6
4,7,100,38.9
2,30,99,38.1
5,1,95,39.8
3,27,96,40.5
1,9,90,40.4
3,34,99,39.7
1,28,107,39.6
4,6,80,40.3
3,42,95,40.8
3,21,100,39.9
4,21,108,40.5
5,42,111,40.8
2,25,112,38.1
5,27,85,39.6
4,13,120,39
4,26,115,38.1
2,40,75,38.3
3,11,94,38.8
5,23,97,38.4
5,31,118,40.5
1,16,116,40
2,39,89,40.8
1,30,74,38.8
4,7,100,39.4
3,42,78,39.6
3,34,113,40.3
1,3,103,38.2
5,23,77,41
4,44,117,39.8
1,16,101,41
1,26,109,39.3
2,13,117,41
2,13,114,38.3
5,44,107,38.1
1,24,91,41
3,42,120,39.1
2,27,114,40.2
3,1,105,39.2
5,26,97,39
5,30,83,40.7
1,2,93,38.8
4,7,98,40.4
5,16,112,40.4
3,25,113,40
2,35,106,40.8
5,1,84,39.6
1,42,98,38.6
5,8,80,38.1
2,40,100,40.1
3,43,89,39.3
4,30,106,40.6
5,26,83,41
5,15,91,38.2
2,28,85,40.7
2,9,98,38.4
3,44,73,40.4
3,3,119,41
3,13,86,38.1
4,33,85,40.2
3,5,74,39
4,1,100,40.7
1,24,77,38.9
2,1,99,38.9
3,41,112,40.4
3,12,84,38.7
2,28,100,40
2,27,99,38.4
1,42,104,38.1
3,13,76,40.5
3,12,80,40.3
4,4,110,40.3
1,21,98,40.4
1,19,106,40.7
1,2,85,40.3
4,43,114,38.3
1,22,93,40.8
5,18,111,39.6
3,27,89,40.8
2,16,77,38.8
1,7,117,40.5
4,41,79,40.4
4,5,98,38.2
2,35,108,40.5
5,17,80,38
4,23,73,39.2
4,31,119,39.3
3,33,109,38.7
2,23,94,38.3
3,2,120,38.4
4,24,82,40.9
5,11,106,39.8
5,25,100,40.2
5,35,87,38.8
2,3,114,40.8
5,38,73,38
1,27,74,39.6
3,35,86,39.1
2,4,77,40.5
1,35,93,40.3
5,3,116,39
2,1,91,40.3
5,44,98,40.7
3,43,89,40.7
5,25,102,39
4,31,80,40.3
2,27,92,38.5
2,15,81,38.2
4,14,93,38.4
3,7,99,40.3
5,40,102,39.8
4,25,104,40.8
3,15,113,38.9
5,22,106,40.8
1,44,99,40.6
4,30,106,40.7
1,10,79,39.6
4,31,73,39.8
1,17,111,38.5
2,7,94,39.1
1,27,75,40.9
4,7,88,40.8
5,42,73,40.1
3,44,109,38.9
4,19,119,38
5,38,85,38.6
5,19,83,40
2,43,87,39.1
3,41,78,39.3
2,5,92,38.5
1,2,91,39
5,4,111,39.5
1,10,95,40.2
2,18,87,38
2,10,85,39.5
2,43,89,40.5
5,24,90,38.9
1,37,82,38.8
4,38,87,38.4
4,35,113,38.1
1,31,107,38.7
2,1,115,40.4
2,12,117,38.3
5,30,117,39.9
5,25,74,38.4
1,3,76,39.9
4,11,116,40.9
2,15,73,38.4
2,14,103,39.7
2,4,86,39
4,28,74,40.8
4,43,82,40.7
2,9,101,40.6
4,14,78,41
2,29,105,38.5
1,5,113,40.5
5,29,113,40.8
4,8,109,38.5
4,20,98,40.1
5,27,111,40.7
3,33,112,38.1
4,35,96,39.2
5,40,87,40.7
2,1,81,39.6
3,36,110,38.2
1,14,88,40.2
3,24,82,38.6
5,11,120,38.6
2,41,101,40.3
4,32,104,39.4
1,27,83,39.3
3,3,103,40.8
3,9,74,39.7
1,42,73,40.4
4,30,75,39.5
2,11,89,38.2
3,1,77,39.8
3,29,81,38.7
3,23,115,40.9
3,42,87,39.5
3,13,102,40.2
4,24,91,38.5
3,33,76,40.1
3,30,92,40.6
3,23,80,39
3,11,100,40.6
1,30,117,38.3
3,27,92,40.8
5,34,116,39
1,44,91,40.9
4,34,110,40.4
5,19,102,39.3
5,1,118,39.7
5,25,102,40.9
2,17,80,41
2,30,115,40.2
1,45,98,40.4
1,19,107,39.2
1,28,73,39.6
2,40,89,38.9
5,32,110,40.3
3,1,107,38.3
5,44,107,40.5
4,12,76,40.8
3,45,97,40.8
1,15,96,40.7
1,9,101,39.9
1,28,107,39.6
4,24,109,39.8
5,35,113,40.8
1,40,108,39.7
2,29,88,38.1
5,31,93,40.5
5,13,112,40.3
1,21,77,39.5
2,32,86,38.4
2,25,82,40.4
4,5,97,41
1,17,115,39.1
1,38,106,38.8
3,41,74,39.8
3,31,104,38.7
1,35,97,38.8
5,7,100,38.2
3,5,75,39.1
4,33,86,40.6
2,27,102,38.6
2,45,104,39.1
2,18,119,40.6
2,21,82,38.9
3,39,78,38.2
3,19,95,38.1
1,9,120,38.7
2,38,118,38.6
3,2,99,38.6
5,41,73,41
3,9,88,40.7
5,1,109,40.3
3,23,115,38.3
4,39,105,39.9
4,18,106,40.5
1,21,110,38.3
5,26,98,38.3
4,20,78,39.5
1,43,91,38.7
5,3,77,39.3
3,41,73,40
1,32,113,39.4
2,35,74,39
5,21,101,40.7
1,44,78,38.3
1,15,77,40.5
5,21,90,38.5
1,14,110,38.2
1,1,106,40.9
4,29,114,38.6
2,35,80,38.6
4,14,112,38.7
2,37,89,39.6
4,24,120,39.5
2,22,119,40.4
1,1,103,38.4
4,8,78,38.8
5,33,112,40.2
4,36,75,41
5,33,98,38.3
3,1,84,38.6
1,18,94,38.7
1,9,114,40.4
1,9,81,40.7
2,25,111,38.3
2,32,117,38.2
3,38,78,40.8
4,43,79,38.2
2,39,75,40.6
3,23,115,39.1
5,8,86,40
3,44,99,40.6
3,37,115,39.9
3,45,120,38.8
2,22,86,39.1
1,6,75,40.6
3,44,111,39.4
1,15,116,38.7
3,41,77,38.8
5,7,79,39.7
5,19,107,40.4
2,24,79,40.9
2,44,99,38.4
2,35,107,38
4,32,110,40.4
4,18,110,38.5
2,21,118,38.4
5,36,118,40.3
2,28,80,38.5
5,13,100,40.9
2,3,99,38.9
4,17,88,38.8
5,30,119,40.8
1,44,90,38.6
3,29,101,38.7
2,26,106,40.1
4,41,90,39.8
5,25,113,38.3
4,36,79,39.6
4,10,95,38.8
3,22,93,40.2
5,13,84,40.5
5,23,79,39.7
5,14,107,40.9
4,45,104,40.2
3,7,75,40.4
4,3,106,39.5
2,26,87,39.9
5,4,74,39.1
1,19,102,39.1
4,19,102,40.3
2,45,103,38.7
1,10,113,38.9
5,17,74,39.3
4,30,98,39.3
3,24,114,40.4
5,23,91,39.6
1,19,115,38.8
2,35,76,39
3,31,78,39.9
4,13,115,39.5
2,18,78,40.5
3,15,97,38.2
2,23,95,38.7
3,45,105,38.3
3,5,97,39.2
2,42,101,39.7
4,44,81,40.9
1,35,82,39
3,3,90,38.5
5,9,106,40.2
3,18,84,40.5
4,30,100,38.2
3,31,84,38.4
2,32,118,40.5
4,30,89,39.3
5,16,91,40.4
4,36,87,38.6
4,11,96,38.6
2,40,94,39.3
2,39,79,39.2
2,27,81,38.2
3,32,83,38.2
3,31,80,39
3,32,80,39.7
3,44,79,40.5
2,20,90,39.2
4,26,81,39.1
1,11,97,39.3
2,30,73,40.6
4,34,98,38.8
1,39,93,38.9
3,30,74,40.8
2,41,93,40.2
3,14,75,39.4
4,24,92,39.7
3,17,99,40
2,45,108,40.5
3,4,111,38.2
2,20,108,39.3
5,23,111,40.7
2,2,102,38.1
1,11,84,40.6
5,9,94,39.7
2,38,117,38.4
1,18,91,38
3,35,89,40.1
2,38,102,40.2
1,37,95,38.3
4,44,102,38.8
2,14,87,40.2
4,19,99,38.3
5,32,84,38.3
1,22,113,39
5,37,115,38.1
4,9,73,40
2,39,97,38.4
1,28,118,40.3
3,39,113,38.1
4,28,81,40.3
2,24,84,40
4,22,79,39.9
3,23,79,40.3
2,34,91,39.9
4,9,102,39.4
1,24,88,40.1
5,20,103,40
3,12,108,38.4
2,27,107,40.1
5,3,111,40.5
1,29,103,39.3
5,45,103,39.2
2,3,83,38.8
4,44,117,40
5,7,117,38.9
3,43,119,40.8
4,41,120,38.8
5,9,117,40
5,8,98,40.6
1,32,83,39.6
1,9,105,39
4,8,103,41
2,6,85,41
3,32,117,38.8
2,7,102,38.6
4,25,84,40.5
5,32,89,38.1
3,31,89,38.6
1,32,115,39.1
3,30,115,39.6
2,44,98,40.2
3,31,108,39.4
2,34,106,40.9
2,3,111,40.2
3,17,105,38.6
3,3,100,40.6
5,33,113,40.2
3,37,119,39.3
2,16,94,38.5
1,42,97,39.8
4,39,118,39.3
5,32,89,39.5
3,33,92,39.8
3,5,73,39.8
5,18,118,39.3
2,23,110,39.9
3,35,107,40.2
5,4,91,40.1
3,14,106,40.1
4,9,88,40
5,43,111,40.6
1,5,104,38.7
2,33,93,39
4,33,114,40.2
4,20,105,38.7
3,21,88,40.8
2,10,112,40.5
3,43,89,39.6
4,41,81,39.8
1,5,92,38.5
5,18,99,39.2
5,41,75,39.5
4,32,81,40
1,23,115,39
4,22,89,41
5,31,93,38.6
3,4,88,39.5
4,3,96,38.7
3,29,89,39.3
4,25,89,40
1,30,87,40.5
1,18,101,39.6
5,6,116,39.5
5,13,74,40.6
4,33,74,39.6
1,39,88,40.1
3,26,118,38.9
4,14,89,39.6
1,11,105,39.9
4,13,83,40.4
5,38,82,39.3
1,33,110,40.9
3,31,98,38.2
5,23,116,39.1
1,40,117,39.8
2,45,79,38.8
4,18,91,39
2,16,111,40.8
5,39,98,40.2
2,9,107,40.4
2,26,101,38.6
1,44,103,38.5
5,1,94,38
4,43,102,40
2,7,105,39.2
4,43,103,39
2,24,119,38.2
2,24,100,39.6
1,17,79,39.9
1,41,96,38.7
3,44,113,38.8
1,5,111,38.7
5,23,97,38.5
5,26,107,38.5
4,27,90,40.5
1,10,103,39.8
4,10,87,40
4,29,92,39.6
3,18,99,39.7
1,45,78,39.7
4,43,99,39.3
4,28,114,40.8
2,18,103,40.3
3,32,112,38.7
2,14,99,38.8
5,17,75,38.6
4,35,89,38.2
5,37,115,38.2
4,5,110,38.6
4,15,86,40.9
3,25,87,40
5,16,78,38.3
4,3,92,40.1
5,34,88,38.4
4,11,80,39.6
2,13,104,41
1,43,102,38.1
5,43,101,38.1
2,15,76,38.9
4,33,112,39.2
2,26,114,39.1
1,39,75,38.8
1,19,94,38.8
1,26,95,40.6
4,7,104,40.1
4,17,117,39.8
3,32,112,38.6
4,43,112,40.1
4,30,77,38.1
3,2,75,40
3,21,84,38.5
1,38,118,40.9
3,40,76,40.3
5,11,87,39.4
2,18,101,39.7
4,7,96,40.2
5,8,111,38
2,5,83,39.8
2,43,94,40.2
2,28,99,39.2
5,9,106,39
4,1,84,38.2
1,36,120,38.6
5,35,88,39.7
1,39,111,38.2
2,12,105,39.7
3,36,114,39.8
2,29,100,40.1
4,35,104,40.6
2,10,94,40
1,42,104,38.9
1,43,108,40.8
4,15,103,39
2,18,75,38.8
5,35,101,40.6
5,13,83,40.2
4,8,74,40.6
3,17,116,39.2
3,43,97,41
1,2,117,40.4
3,38,113,38.7
5,38,117,38.5
4,41,112,40.6
4,17,99,40
2,45,97,38.5
3,10,82,38.9
5,23,102,39.5
3,28,103,40.9
2,3,119,38.1
4,2,76,39.1
2,8,98,40.3
1,30,84,39.1
1,29,85,40.7
4,4,107,39.6
4,26,119,38.5
3,9,105,38.1
1,35,102,40.2
5,27,80,40.4
2,31,115,39.5
5,34,105,38.2
2,31,91,40.2
3,23,78,39.3
2,13,96,39.9
1,28,115,40
2,39,73,38.7
2,2,116,38.7
1,28,97,39.7
1,31,86,39.6
1,43,89,38
3,3,119,40.1
3,43,94,40.7
2,37,115,39
2,36,109,38
4,19,112,40.8
5,8,100,39.5
3,19,105,40.3
3,14,93,39.3
1,8,79,38.1
1,26,73,38.1
3,11,120,38.6
1,20,111,40.5
5,45,110,38.4
4,13,118,40.1
4,43,82,39
2,11,81,39
3,43,86,40.5
2,35,116,38.8
5,43,115,38.8
5,40,82,38.5
2,44,120,38.5
2,22,116,40.6
3,31,107,41
3,45,90,40.8
1,3,116,39
2,29,96,39.4
4,25,98,40.1
2,31,113,38
5,40,119,40.5
1,38,77,38.7
2,37,107,39.3
2,12,93,38
2,10,87,40.7
1,30,116,38.6
1,24,116,39.2
5,3,98,40.6
1,42,85,39.2
2,18,93,38.4
5,4,104,38.5
2,3,115,39.4
5,31,110,40.8
5,20,95,38.1
1,44,76,40.9
2,27,98,39.4
3,42,108,39.7
5,27,94,38.5
3,44,113,38.9
4,20,96,40.6
2,34,116,38.3
1,43,118,40.2
4,41,87,39.1
1,4,89,40
3,18,94,39.9
2,19,108,38.1
4,5,120,38.7
1,4,118,39.4
4,21,105,38.7
3,42,91,39.7
1,43,112,40.7
2,3,73,40.5
4,30,113,38.8
5,27,106,38.2
4,38,108,39.3
1,12,73,40
1,12,76,39.5
2,10,99,38.3
2,17,82,39.8
4,41,120,39.3
3,35,73,40.1
2,8,96,39.2
2,45,73,40.7
4,8,101,40.6
5,43,88,40.1
4,12,105,38.6
2,3,90,39.4
4,33,92,39.3
1,3,111,38.1
5,28,77,38.4
4,42,91,38.6
4,21,82,40.3
4,26,86,40.4
1,3,105,39.5
4,21,91,38.5
2,13,85,39.1
1,1,108,39.4
3,29,101,39.2
4,32,120,40.1
3,15,109,38.7
3,20,100,40.8
2,8,91,38.5
4,41,77,39.9
1,28,112,39
1,43,85,40.9
2,20,108,40.9
3,40,74,38.1
3,5,95,38.5
4,13,85,40.3
4,28,95,40.5
2,43,106,40.8
4,45,85,40.3
5,15,74,38.8
2,42,79,40.3
3,11,84,40.3
5,27,78,38.3
4,23,102,38.9
1,27,84,39.8
4,22,97,39.8
5,15,102,38.1
3,1,92,40.4
3,23,118,40
2,11,112,39.9
2,17,107,39.5
2,38,118,40.2
3,42,108,40.8
1,32,110,38.4
2,34,120,38.4
1,40,117,38.1
1,16,109,40
3,5,115,39.1
2,36,113,40.9
1,19,85,38.3
1,15,114,38.6
2,1,79,38.3
2,27,87,39.6
2,44,84,38.7
5,2,77,38.8
5,1,101,38.1
5,13,96,41
3,28,92,39.7
4,37,117,39.1
1,31,114,38.4
5,13,91,39.1
5,24,77,40.1
5,38,120,39.2
3,8,113,39.7
3,23,113,39.3
1,24,98,40.2
2,34,74,39.2
4,12,101,40.3
5,29,88,38.1
4,13,84,40.6
5,7,119,40.5
5,38,96,40.2
3,15,111,39.2
4,24,98,39.4
1,42,108,40.8
2,2,114,38.1
1,34,115,38.2
2,21,88,38.5
2,22,76,39.8
5,9,85,39.1
4,26,99,38.5
2,43,101,38.5
3,21,98,38.3
3,30,81,39.9
5,41,73,38.7
1,25,90,40.4
4,45,73,40.1
2,15,110,40.9
2,1,82,38.5
4,8,115,39.9
2,42,116,40.3
1,37,73,39.1
1,30,102,39.2
1,29,94,38.5
2,23,99,38.5
5,3,102,40.9
5,36,77,38.5
2,25,87,39
3,30,115,38.7
2,30,89,38.7
1,20,75,38.5
4,37,85,39.2
4,35,113,40.2
4,41,118,39.6
4,44,81,40.4
1,9,79,40.3
4,29,84,38.9
3,19,88,39.3
2,18,77,39.8
4,37,114,39.5
4,45,120,40
2,43,104,40.8
4,19,107,38.8
5,28,90,39.5
5,11,109,38.3
2,43,93,40.5
5,26,115,39.6
1,45,86,38.9
4,25,83,39.6
5,13,86,40.2
2,19,76,40.3
2,15,103,40.5
4,1,91,40.5
1,16,73,38
1,39,100,38.7
4,2,109,39.2
3,7,85,39
3,43,74,39.3
3,37,115,38.6
2,32,102,39.2
4,26,85,38.1
2,10,74,40.6
2,43,92,40.3
4,40,83,38.8
1,39,92,40.9
2,17,90,39.7
1,43,109,40.5
3,12,95,39
2,23,86,40.6
3,38,82,39.5
3,35,93,40.4
2,45,74,39.2
3,27,89,40.1
2,38,119,38.2
3,22,73,38.4
4,1,80,38.1
4,6,117,38.5
4,6,105,40.3
4,19,117,40.7
4,14,100,40.4
4,5,115,38.5
3,33,77,38.2
2,37,79,39.9
5,40,81,38.5
2,10,119,40.9
2,14,98,38.9
1,13,81,40
3,5,91,40
5,37,119,40.5
1,37,104,38.8
4,15,101,39.3
2,22,83,38.5
4,14,114,38.4
4,17,85,38.2
5,22,76,38.6
1,39,117,40
3,44,88,40.5
5,14,110,38.5
4,32,120,40.3
2,17,103,39.9
3,33,106,40
1,22,118,38.6
3,26,90,39.2
4,21,105,40.3
2,37,117,38.4
2,5,117,38.3
2,17,75,40.4
1,37,99,40.7
3,28,114,38.1
1,33,98,38.5
3,4,117,39.6
3,15,75,39.5
1,36,118,39.9
4,7,87,40.8
4,37,98,38.9
1,12,114,40.5
4,23,74,40.9
3,17,102,38.2
1,13,92,38.3
1,17,92,40.1
2,29,100,39.4
2,31,80,38.9
4,24,80,38.2
1,1,98,40.2
1,15,120,40.7
3,37,118,38.1
2,26,94,40.9
5,11,112,38.1
3,10,80,40
3,30,84,40.4
1,41,110,39.4
2,3,84,40.7
4,4,94,39.7
1,3,80,40.1
5,41,106,38.1
1,36,88,39.2
4,21,73,39.4
5,35,108,38.7
5,27,77,38.2
4,22,100,40.7
4,30,84,38.4
3,28,94,40.3
3,39,77,39.5
4,11,79,38.1
4,13,109,40.3
3,13,101,38.7
2,15,105,40.4
1,41,104,39.1
2,16,103,38
4,12,88,38.9
3,25,85,38.8
2,43,94,40.2
3,3,95,39.5
5,10,118,40.4
3,14,83,39.3
5,11,83,38.9
2,7,77,40
1,3,103,39.2
5,16,112,39.7
3,1,99,39.5
1,31,100,40.3
3,42,113,39.8
2,23,85,39.2
3,7,100,38.5
4,29,113,39.3
4,34,96,38.6
4,26,74,40.9
5,23,97,39.1
1,29,82,38.7
1,11,86,40.8
2,25,116,39.9
5,27,104,39.3
4,44,93,40
4,2,119,38.9
2,37,92,39.1
1,21,117,38.9
5,15,93,40.8
4,33,111,40.5
